,tax_year,object_id,doner_name,doner_ein,recepient_name,recepient_address,recepient_zip,recepient_street_abreviation_code,irc_section_description,recepient_ein,recepient_cash_grant_amount,purpose_of_grant_txt
410,2016,201703149349302775,TULARE COUNTY DEPUTY SHERIFFS,770492359,22VARIOUS LOCAL ORGANIZATIONS,VARIOUS,93291,CA,,,13400,COMMUNITY SUPPORT
411,2017,201843189349312734,TULARE COUNTY DEPUTY SHERIFFS,770492359,22VARIOUS LOCAL ORGANIZATIONS,VARIOUS,93291,CA,,,26523,COMMUNITY SUPPORT
412,2013,201412839349300026,POLICE UNITY TOUR-CHAPTER IV INC,800642457,POLICE UNITY TOUR INC CHAPTER 1,PO BOX 528,07932,NJ,(C)(3),223530541,140000,DNTN FOR NLEOM FUND
413,2014,201513109349300711,POLICE UNITY TOUR-CHAPTER IV INC,800642457,POLICE UNITY TOUR INC CHAPTER 1,PO BOX 528,07932,NJ,(C)(3),223530541,141000,DNTN FOR NLEOM FUND
414,2015,201700449349301140,POLICE UNITY TOUR-CHAPTER IV INC,800642457,POLICE UNITY TOUR INC CHAPTER 1,PO BOX 528,07932,NJ,(C) (3),223530541,160000,DNTN FOR NLEOM FUND
415,2016,201830189349301003,POLICE UNITY TOUR-CHAPTER IV INC,800642457,POLICE UNITY TOUR INC CHAPTER 1,PO BOX 528,07932,NJ,(C) (3),223530541,145000,DNTN FOR NLEOM FUND
416,2017,201921339349305032,POLICE UNITY TOUR-CHAPTER IV INC,800642457,POLICE UNITY TOUR INC CHAPTER 1,PO BOX 528,07932,NJ,(C) (3),223530541,150000,DNTN FOR NLEOM FUND
417,2016,201840829349300224,POLICE UNITY TOUR INC CHAPTER X,800940011,POLICE UNITY TOUR,PO BOX 528,07932,NJ,501-C-3,223530541,390000,NLEOMF DONATION
418,2017,201910929349300321,POLICE UNITY TOUR INC CHAPTER X,800940011,POLICE UNITY TOUR,PO BOX 528,07932,NJ,501-C-3,223530541,425000,NLEOMF DONATION
419,2013,201520479349300307,MONTANA POLICE PROTECTIVE ASSOCIATION,810447516,SPECIAL OLYMPICS OF MONTANA,710 1ST AVENUE NORTH,59401,MT,501(C)3,810367064,10000,GENERAL SUPPORT
420,2014,201620479349300402,MONTANA POLICE PROTECTIVE ASSOCIATION,810447516,SPECIAL OLYMPICS OF MONTANA,710 1ST AVENUE NORTH,59401,MT,501(C)3,810367064,16000,GENERAL SUPPORT
421,2015,201740469349303789,MONTANA POLICE PROTECTIVE ASSOCIATION,810447516,SPECIAL OLYMPICS OF MONTANA,710 1ST AVENUE NORTH,59401,MT,501(C)3,810367064,26000,GENERAL SUPPORT
422,2016,201820449349301812,MONTANA POLICE PROTECTIVE ASSOCIATION,810447516,SPECIAL OLYMPICS OF MONTANA,710 1ST AVENUE NORTH,59401,MT,501(C)3,810367064,27596,GENERAL SUPPORT
423,2017,201842399349300434,MONTANA POLICE PROTECTIVE ASSOCIATION,810447516,SPECIAL OLYMPICS OF MONTANA,710 1ST AVENUE NORTH,59401,MT,501(C)3,810367064,15280,GENERAL SUPPORT
424,2016,201733139349302673,FRATERNAL ORDER OF POLICE EARL L,812184748,4-H YOUTH,783 S MARR ROAD,47203,IN,GOV,,6000,
425,2017,201813179349301186,FRATERNAL ORDER OF POLICE EARL L,812184748,PAAL-FOUNDATION FOR YOUTH,405 HOPE AVE,47201,IN,501C3,,6000,SUPPORT YOUTH SPORTS
426,2017,201813179349301186,FRATERNAL ORDER OF POLICE EARL L,812184748,4-H YOUTH,783 S MARR ROAD,47203,IN,GOV,,5500,
427,2017,201942549349301759,ADA COUNTY SHERIFF EMPLOYEES ASSN,820472093,ADA CNTY SHERIFF EMPL ASSN OUTREACH,PO BOX 45009,83711,ID,501C3,810841163,27779,CHARITABLE CONTRIB
428,2018,201922549349301527,ADA COUNTY SHERIFF EMPLOYEES ASSN,820472093,ADA CNTY EMPL SHERIFFS ASSN OUTREAC,PO BOX 45009,83711,ID,501C3,810841163,33275,CHARITABLE CONTRIB
429,2017,201832859349301433,TREASURE VALLEY LODGE 11,820505852,TVL11 Foundation,PO Box 642,83680,ID,501(c)(3),815438057,99867,General Support
430,2014,201530639349300863,FRATERNAL ORDER OF POLICE TRIAD,820564800,COPS & KIDS,HIGH POINT,27262,NC,,,15249,
431,2016,201711089349300206,FRATERNAL ORDER OF POLICE TRIAD,820564800,FOP COPS & KIDS,HIGH POINT,27262,NC,,,7644,
432,2017,201800339349300815,FRATERNAL ORDER OF POLICE TRIAD,820564800,EASTER PROGRAM & FOP COPS & KIDS,HIGH POINT,27262,NC,,,7416,
433,2013,201511349349303051,The Palm Beach Police Foundation Inc,830462654,Fraternal Order of Police Lodge Educational Assistance #19,PO Box 3422,33480,FL,,,15000,Unrestricted Contribution
434,2013,201511349349303051,The Palm Beach Police Foundation Inc,830462654,Town of Palm Beach,360 South County Road,33480,FL,,,66961,Unrestricted Contribution
435,2014,201631349349302338,The Palm Beach Police Foundation Inc,830462654,Palm Beach Crime Watch Inc,PO Box 3422,33480,FL,,,25000,Unrestricted Contribution
436,2014,201631349349302338,The Palm Beach Police Foundation Inc,830462654,Town of Palm Beach Police Department,360 South County Road,33480,FL,,,217900,Unrestricted Contribution
437,2014,201631349349302338,The Palm Beach Police Foundation Inc,830462654,Fraternal Order of Police,PO Box 3422,33480,FL,,,12027,Unrestricted Contribution
438,2015,201720669349300902,The Palm Beach Police Foundation Inc,830462654,Town of Palm Beach Police Department,360 South County Road,33480,FL,,,51070,Pension Study paid to or on behalf of Town of Palm Beach
439,2017,201901339349305620,The Palm Beach Police Foundation Inc,830462654,Palm Beach Police Department,345 S County Road,33480,FL,,,15539,General Support
440,2017,201901339349305620,The Palm Beach Police Foundation Inc,830462654,Town of Palm Beach,360 S County Road,33480,FL,,,158142,General Services
441,2017,201901339349305620,The Palm Beach Police Foundation Inc,830462654,Kiwanis Club (Greenacres),3965 Investment Lane,33404,FL,501(c)(4),,250,General Services
442,2014,201502269349302910,THE CLEVELAND POLICE FOUNDATION,830509855,POLICE ATHELTIC LEAGUE,1300 ONTARIO STREET,44113,OH,501(C)(3),341002813,7634,TO SUPPORT THE ORGANIZATION IN CARRYING OUT THEIR EXEMPT PURPOSE.
443,2016,201742709349300514,THE CLEVELAND POLICE FOUNDATION,830509855,CLEVELAND POLICE HISTORICAL SOCIETY,1300 ONTARIO STREET,44112,OH,501(C)(3),341397411,4500,SUPPORT THE ORGANIZATION WITH ACCOMPLISHING THEIR MISSION
444,2016,201742709349300514,THE CLEVELAND POLICE FOUNDATION,830509855,GREATER CLEVELAND PEACE OFFICERS MEMORIAL SOCIETY,PO BOX 6207,44101,OH,501(C)(3),341572246,1750,SUPPORT THE ORGANIZATION WITH ACCOMPLISHING THEIR MISSION
445,2016,201742709349300514,THE CLEVELAND POLICE FOUNDATION,830509855,THE PIPES & DRUMS OF THE CLEVELAND POLICE,1300 ONTATRIO STREET,44112,OH,501(C)(3),341862432,1500,SUPPORT THE ORGANIZATION WITH ACCOMPLISHING THEIR MISSION
446,2016,201742709349300514,THE CLEVELAND POLICE FOUNDATION,830509855,VARIOUS NON-UMBRELLA ORGANIZATIONS - GRANTS UNDER 5000,,,,,,3425,SUPPORT THE ORGANIZATION WITH ACCOMPLISHING THEIR MISSION
447,2017,201823129349302202,THE CLEVELAND POLICE FOUNDATION,830509855,THE CLEVELAND POLICE ATHLETIC LEAGUE,1300 ONTARIO STREET,44113,OH,501(C)(3),341002813,5500,SUPPORT THE ORGANIZATION WITH ACCOMPLISHING THEIR MISSION
448,2017,201823129349302202,THE CLEVELAND POLICE FOUNDATION,830509855,CLEVELAND DIVISION OF POLICE,1300 ONTARIO STREET,44113,OH,,346000646,6323,COPS FOR KIDS PROGRAM
449,2017,201823129349302202,THE CLEVELAND POLICE FOUNDATION,830509855,VARIOUS NON-UMBRELLA ORGANIZATIONS - GRANTS UNDER 5000,,,,,,6100,SUPPORT THE ORGANIZATION WITH ACCOMPLISHING THEIR MISSION
450,2017,201823129349302202,THE CLEVELAND POLICE FOUNDATION,830509855,VARIOUS UMBRELLA ORGANIZATIONS - GRANTS UNDER 5000,,,,,,5417,SUPPORT THE ORGANIZATION WITH ACCOMPLISHING THEIR MISSION
451,2018,201943029349301314,THE CLEVELAND POLICE FOUNDATION,830509855,THE GREATER CLEVELAND PEACE OFFICERS MEMORIAL SOCIETY INC,1300 ONTARIO STREET,44113,OH,501(C)(3),341572246,10475,SUPPORT THE ORGANIZATION WITH ACCOMPLISHING THEIR MISSION
452,2018,201943029349301314,THE CLEVELAND POLICE FOUNDATION,830509855,CLEVELAND DIVISION OF POLICE,1300 ONTARIO STREET,44113,OH,,346000646,6785,COPS FOR KIDS PROGRAM
453,2018,201943029349301314,THE CLEVELAND POLICE FOUNDATION,830509855,VARIOUS UMBRELLA ORGANIZATIONS - GRANTS UNDER 5000,,,,,,1500,SUPPORT THE ORGANIZATION WITH ACCOMPLISHING THEIR MISSION
454,2014,201543159349302484,Colorado Law Enforcement,840698883,Colorado Police Officers Fndn,27999 Ingo Place,81006,CO,,,37804,Liquidation to other Charity
455,2014,201503199349300340,The Denver Police Brotherhood,840699245,None individually over 5000,Various,80223,CO,,,14515,
456,2015,201613209349305031,The Denver Police Brotherhood,840699245,None individually over 5000,Various,80223,CO,,,21770,
457,2016,201713199349318576,The Denver Police Brotherhood,840699245,None individually over 5000,Various,80223,CO,,,15765,
458,2017,201843199349317639,The Denver Police Brotherhood,840699245,None individually over 5000,various,80223,CO,,,,
459,2014,201502199349301590,Fraternal Order of Police Sheriff Lodge No 27,841132204,Co FOP Public Safety Awareness Foundation,2701 West 84th Avenue suite 211,80031,CO,501(c)(3),841415731,5130,
460,2015,201603199349312200,Denver Police Officers Foundation,841510625,Grants and donations,less than 5000 each,80202,CO,,,9216,
461,2016,201723199349318512,Denver Police Officers Foundation,841510625,Grants and donations,less than 5000 each,80202,CO,,,10225,
462,2017,201820739349301222,ALBUQUERQUE POLICE OFFICERS ASSOC,850407996,DONATIONS,,,,,,5536,
463,2016,201842229349301219,Flagstaff Sheriffs Posse Inc,860209117,COCONINO CNTY SEARCH RESCUE,4355 E Industrial Dr,86004,AZ,COCONINO COUNTY,942385592,20000,SUPPORT FOR SEARCH & RESCUE
464,2016,201842229349301219,Flagstaff Sheriffs Posse Inc,860209117,FLAGSTAFF FAMILY FOOD CENTER,1903 N 2nd St,86004,AZ,501(c)(3),860754044,20000,FOOD FOR THE HUNGRY
465,2016,201842229349301219,Flagstaff Sheriffs Posse Inc,860209117,NORTHERN ARIZONA UNIVERSITY,PO BOX 4113,86011,AZ,UNIVERSITY,742579628,12000,SCHOLARSHIPS FOR STUDENTS
466,2016,201842229349301219,Flagstaff Sheriffs Posse Inc,860209117,Poore Clinic,120 W Fine Ave,86001,AZ,501(c)(3),800751712,20000,LOW INCOME MEDICAL ASSISTANCE
467,2018,201922199349301107,FRATERNAL ORDER OF POLICE ARIZONA,860211010,OREGON STATE LODGE,PMB 311 11954 NE GLISAN ST,97230,OR,,455003915,500,GENERAL OPERATIONS
468,2018,201922199349301107,FRATERNAL ORDER OF POLICE ARIZONA,860211010,ARIZONA FRATERNAL ORDER OF POLICE FOUNDATION,2510 E 11TH ST,85607,AZ,,860990456,5000,ASSISTANCE TO HURRICANE VICTIMS
469,2015,201612039349300906,FRATERNAL ORDER OF POLICE,860216729,FOP GRAND LODGE FOUNDATION,701 MARRIOTT DRIVE NASHVILLE,37214,TN,501(C)(3),521606785,10000,ASSIST INJURED LAW ENFORCEMENT MEMBERS AND THEIR FAMILIES
470,2018,201942199349301109,FRATERNAL ORDER OF POLICE,860216729,FRATERNAL ORDER OF POLICE GRAND LODGE FOUNDATION,701 MARRIOTT DR,37214,TN,,231283161,9350,TO ASSIST IN FUNDING OF DISASTER RELIEF AND OFFICER MEMORIALS.
471,2013,201540449349302774,CONCERNS OF POLICE SURVIVORS,860903179,LAW ENFORCEMENT MEMORIAL BICYCLISTS,PO BOX 2126,23327,VA,501(C)(3),270743821,10000,GENERAL SUPPORT
472,2014,201620469349301107,CONCERNS OF POLICE SURVIVORS,860903179,ARIZONA ASSOCIATION OF CHIEFS OF POLICE,75 EAST CIVIC CENTER DR,85096,VA,501(C)(6),860583284,5000,GENERAL SUPPORT
473,2015,201613239349300211,CONCERNS OF POLICE SURVIVORS,860903179,CITY OF CHANDLER ARIZONA POLICE DEPARTMENT,250 E CHICAGO ST,85225,AZ,170(C)(1),866000238,5500,GENERAL SUPPORT
474,2015,201613239349300211,CONCERNS OF POLICE SURVIVORS,860903179,CITY OF FLAGSTAFF ARIZONA POLICE DEPARTMENT,211 W ASPEN AVE,86001,AZ,170(C)(1),866000244,5400,GENERAL SUPPORT
475,2015,201613239349300211,CONCERNS OF POLICE SURVIVORS,860903179,LAW ENFORCEMENT UNITED,PO BOX 2126,23327,VA,501(C)(3),270743821,5000,GENERAL SUPPORT
476,2015,201613239349300211,CONCERNS OF POLICE SURVIVORS,860903179,ARIZONA PEACE OFFICERS MEMORIAL CHARITY,11018 W ESCUDA DR,85373,AZ,501(C)(3),464255386,9009,GENERAL SUPPORT
477,2016,201810189349301256,CONCERNS OF POLICE SURVIVORS,860903179,LAW ENFORCEMENT UNITED,PO BOX 2126,23327,VA,501(C)(3),270743821,5000,GENERAL SUPPORT
478,2015,201840189349300929,CONCERNS OF POLICE SURVIVORS,860903179,CITY OF CHANDLER ARIZONA POLICE DEPARTMENT,250 E CHICAGO ST,85225,AZ,170(C)(1),866000238,5500,GENERAL SUPPORT
479,2015,201840189349300929,CONCERNS OF POLICE SURVIVORS,860903179,CITY OF FLAGSTAFF ARIZONA POLICE DEPARTMENT,211 W ASPEN AVE,86001,AZ,170(C)(1),866000244,5400,GENERAL SUPPORT
480,2015,201840189349300929,CONCERNS OF POLICE SURVIVORS,860903179,LAW ENFORCEMENT UNITED,PO BOX 2126,23327,VA,501(C)(3),270743821,5000,GENERAL SUPPORT
481,2015,201840189349300929,CONCERNS OF POLICE SURVIVORS,860903179,ARIZONA PEACE OFFICERS MEMORIAL CHARITY,11018 W ESCUDA DR,85373,AZ,501(C)(3),464255386,9009,GENERAL SUPPORT
482,2017,201842069349300949,CONCERNS OF POLICE SURVIVORS,860903179,LAW ENFORCEMENT UNITED,PO BOX 2126,23327,VA,501(C)(3),270743821,5000,GENERAL SUPPORT
483,2017,201842069349300949,CONCERNS OF POLICE SURVIVORS,860903179,ARIZONA PEACE OFFICER'S MEMORIAL CHARITY INC,11018 W ESCUDA DR,85373,AZ,501(C)(3),464255386,8701,GENERAL SUPPORT
484,2013,201403379349300710,CHANDLER LAW ENFORCEMENT ASSOC,860987545,TEAM 905,250 E CHICAGO STREET,85225,AZ,,454548864,14250,
485,2017,201802349349300200,PHOENIX POLICE FOUNDATION INC,861014450,PHOENIX POLICE DEPT,620 W Washington St,85003,AZ,Govt,,3021,SUPPORT POLICE OFFICERS DEPT
486,2018,201911489349300216,PHOENIX POLICE FOUNDATION INC,861014450,PHOENIX POLICE DEPT,620 W Washington St,85003,AZ,Govt,,3046,Support Police Officer Dept Programs
487,2018,201911489349300216,PHOENIX POLICE FOUNDATION INC,861014450,DRAGG INC,PO Box 1911,93032,CA,501c3,320260767,,Outreach at Phx Union High School
488,2016,201741359349300214,EL PASO POLICE FOUNDATION,870729823,Spice is Not Nice,PO BOX 960573,79996,TX,501(c)(3),800925672,12817,raise awareness and educate others about the risks and consequences of Spice and other synthetic drugs.
489,2013,201442279349302244,FRIENDS OF LAS VEGAS METROPOLITAN POLICE,880429730,LVPMSA CHARITABLE FOUNDATION,801 S RANCHO DR A-1,89106,NV,501(c)(3),452431660,24868,CHARITY
490,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,ADAMS COUNTY,210 WEST BROADWAY,99169,WA,GOVERNMENT,916001294,44500,OFFENDER ADDRESS VERIFICATION
491,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,ADAMS COUNTY,210 WEST BROADWAY,99169,WA,GOVERNMENT,916001294,1400,TRAFFIC SAFETY GRANT
492,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,ASOTIN COUNTY,PO BOX 130,994020130,WA,GOVERNMENT,916001295,71250,OFFENDER ADDRESS VERIFICATION
493,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,BENTON COUNTY,7122 OKANOGAN PLACE BLDG A,99336,WA,GOVERNMENT,916001296,133421,"OFFENDER ADDRESS VERIFICATION,"
494,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,BENTON COUNTY,7122 OKANOGAN PLACE BLDG A,99336,WA,GOVERNMENT,916001296,1000,TRAFFIC SAFETY GRANT
495,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,CHELAN COUNTY,401 WASHINGTON STREET SUITE 1,98801,WA,GOVERNMENT,916001297,89646,OFFENDER ADDRESS VERIFICATION
496,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,CHELAN COUNTY,401 WASHINGTON STREET SUITE 1,98801,WA,GOVERNMENT,916001297,1000,OFFENDER ADDRESS VERIFICATION
497,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,CITY OF BELLEVUE,PO BOX 90012,980099012,WA,GOVERNMENT,916007020,4215,WA AUTO THEFT PREVENTION AUTHORITY
498,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,CITY OF BELLEVUE,PO BOX 90012,980099012,WA,GOVERNMENT,916007020,18916,TRAFFIC SAFETY GRANT
499,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,CITY OF BELLINGHAM,505 GRAND AVENUE,98225,WA,GOVERNMENT,916001229,20036,WA AUTO THEFT PREVENTION AUTHORITY
500,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,CITY OF KELSO,201 SOUTH PACIFIC AVE,98626,WA,GOVERNMENT,916001252,20368,OFFENDER ADDRESS VERIFICATION
501,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,CITY OF KELSO,201 SOUTH PACIFIC AVE,98626,WA,GOVERNMENT,916001252,1400,TRAFFIC SAFETY GRANT
502,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,CITY OF KENT,220 4TH AVENUE SOUTH,98032,WA,GOVERNMENT,916001254,8155,TRAFFIC SAFETY GRANT
503,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,CITY OF KENT,220 4TH AVENUE SOUTH,98032,WA,GOVERNMENT,916001254,747401,WA AUTO THEFT PREVENTION AUTHORITY
504,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,CITY OF LACEY,PO BOX 3400,985093400,WA,GOVERNMENT,910819427,3479,TRAFFIC SAFETY GRANT
505,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,CITY OF LACEY,PO BOX 3400,985093400,WA,GOVERNMENT,910819427,2150,WA AUTO THEFT PREVENTION AUTHORITY
506,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,CITY OF LAKEWOOD,6000 MAIN STREET SW,98499,WA,GOVERNMENT,911698185,205548,WA AUTO THEFT PREVENTION AUTHORITY
507,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,CITY OF LONGVIEW,1351 HUDSON STREET,98632,WA,GOVERNMENT,916001367,51910,OFFENDER ADDRESS VERIFICATION
508,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,CITY OF REDMOND,PO BOX 97010,98073,WA,GOVERNMENT,916001492,34993,WA AUTO THEFT PREVENTION AUTHORITY
509,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,CITY OF RICHLAND,PO BOX 190,99352,WA,GOVERNMENT,916015119,64274,WA AUTO THEFT PREVENTION AUTHORITY
510,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,CITY OF SELAH,617 S FIRST STREET,98942,WA,GOVERNMENT,916001501,5000,TRAFFIC SAFETY GRANT
511,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,CITY OF SHORELINE,1206 N 185TH STREET,98133,WA,GOVERNMENT,911683888,7356,TRAFFIC SAFETY GRANT
512,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,CITY OF SPOKANE,1100 WEST MALLON,99260,WA,GOVERNMENT,916001280,4771,TRAFFIC SAFETY GRANT
513,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,CITY OF SPOKANE,1100 WEST MALLON,99260,WA,GOVERNMENT,916001280,199077,WA AUTO THEFT PREVENTION AUTHORITY
514,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,CITY OF VANCOUVER,PO BOX 1995,98668,WA,GOVERNMENT,916001288,106833,WA AUTO THEFT PREVENTION AUTHORITY
515,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,CITY OF WOODLAND,PO BOX 9,98674,WA,GOVERNMENT,916001533,2976,OFFENDER ADDRESS VERIFICATION
516,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,CITY OF WOODLAND,PO BOX 9,98674,WA,GOVERNMENT,916001533,5790,TRAFFIC SAFETY GRANT
517,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,CLALLAM COUNTY,22 EAST 4TH STREET SUITE 12,98302,WA,GOVERNMENT,916001298,90193,OFFENDER ADDRESS VERIFICATION
518,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,CLALLAM COUNTY,22 EAST 4TH STREET SUITE 12,98302,WA,GOVERNMENT,916001298,3771,TRAFFIC SAFETY GRANT
519,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,CLARK COUNTY,PO BOX 410,98666,WA,GOVERNMENT,916001299,249163,OFFENDER ADDRESS VERIFICATION
520,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,CLARK COUNTY,PO BOX 410,98666,WA,GOVERNMENT,916001299,4912,TRAFFIC SAFETY GRANT
521,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,CLARK COUNTY,PO BOX 410,98666,WA,GOVERNMENT,916001299,25212,WA AUTO THEFT PREVENTION AUTHORITY
522,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,COLUMBIA COUNTY,341 EAST MAIN STREET,99328,WA,GOVERNMENT,916001309,19500,OFFENDER ADDRESS VERIFICATION
523,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,COWLITZ COUNTY,312 SW 1ST AVENUE,98626,WA,GOVERNMENT,916001310,77442,OFFENDER ADDRESS VERIFICATION
524,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,COWLITZ COUNTY,312 SW 1ST AVENUE,98626,WA,GOVERNMENT,916001310,964,TRAFFIC SAFETY GRANT
525,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,DOUGLAS COUNTY,110 2ND STREET NE SUITE 200,98802,WA,GOVERNMENT,916001313,67800,OFFENDER ADDRESS VERIFICATION
526,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,FERRY COUNTY,PO BOX 1099,99166,WA,GOVERNMENT,916001314,36000,OFFENDER ADDRESS VERIFICATION
527,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,FERRY COUNTY,PO BOX 1099,99166,WA,GOVERNMENT,916001314,3800,TRAFFIC SAFETY GRANT
528,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,FRANKLIN COUNTY,1016 NORTH 4TH AVENUE,99301,WA,GOVERNMENT,916001315,91447,OFFENDER ADDRESS VERIFICATION
529,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,FRANKLIN COUNTY,1016 NORTH 4TH AVENUE,99301,WA,GOVERNMENT,916001315,3800,TRAFFIC SAFETY GRANT
530,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,GARFIELD COUNTY,PO BOX 338,99347,WA,GOVERNMENT,916001318,46012,RURAL DRUG TASK FORCE
531,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,GARFIELD COUNTY,PO BOX 338,99347,WA,GOVERNMENT,916001318,5500,TRAFFIC SAFETY GRANT
532,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,GARFIELD COUNTY,PO BOX 338,99347,WA,GOVERNMENT,916001318,2925,OFFENDER ADDRESS VERIFICATION
533,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,GRANT COUNTY,PO BOX 37,98823,WA,GOVERNMENT,916001319,105384,OFFENDER ADDRESS VERIFICATION
534,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,GRANT COUNTY,PO BOX 37,98823,WA,GOVERNMENT,916001319,3978,TRAFFIC SAFETY GRANT
535,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,GRAYS HARBOR COUNTY,PO BOX 630,98563,WA,GOVERNMENT,916001320,104139,OFFENDER ADDRESS VERIFICATION
536,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,ISLAND COUNTY,PO BOX 5000,98277,WA,GOVERNMENT,916001321,73000,OFFENDER ADDRESS VERIFICATION
537,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,ISLAND COUNTY,PO BOX 5000,98277,WA,GOVERNMENT,916001321,1261,TRAFFIC SAFETY GRANT
538,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,JEFFERSON COUNTY,79 ELKINS ROAD,98339,WA,GOVERNMENT,916001322,57750,OFFENDER ADDRESS VERIFICATION
539,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,KING COUNTY,516 3RD AVENUE,98104,WA,GOVERNMENT,916001337,50477,PROJECT SAFE NEIGHBORHOODS
540,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,KING COUNTY,516 3RD AVENUE,98104,WA,GOVERNMENT,916001337,675085,OFFENDER ADDRESS VERIFICATION
541,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,KITSAP COUNTY,614 DIVISION STREET,98366,WA,GOVERNMENT,916001348,179462,OFFENDER ADDRESS VERIFICATION
542,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,KITSAP COUNTY,614 DIVISION STREET,98366,WA,GOVERNMENT,916001348,984,TRAFFIC SAFETY GRANT
543,2013,201423149349302377,WASHINGTON ASSOCIATION OF,910961051,KITTITAS COUNTY,205 WEST 5TH AVENUE SUITE 1,98926,WA,GOVERNMENT,916001349,69750,OFFENDER ADDRESS VERIFICATION
