,Unnamed: 0,tax_year,object_id,doner_name,doner_ein,recepient_name,recepient_address,recepient_zip,recepient_street_abreviation_code,irc_section_description,recepient_ein,recepient_cash_grant_amount,purpose_of_grant_txt
941,941,2018,201911909349300701,NATIONAL ASSOCIATION OF POLICE,221838364,TORRINGTON PAL,576 MAIN ST,6790.0,CT,501C3,462457099.0,23267.0,TORRINGTON PAL 2018
942,942,2018,201911909349300701,NATIONAL ASSOCIATION OF POLICE,221838364,TOWN OF LAKE PARK PAL,425 CRESCENT DRIVE,33403.0,FL,501C3,596000355.0,28800.0,TOWN OF LAKE PARK PA
943,943,2018,201911909349300701,NATIONAL ASSOCIATION OF POLICE,221838364,TOWN OF STRATFORD STRATFORD PAL,900 LONGBROOK AVE,6114.0,CT,501C3,66068863.0,14556.0,STRATFORD PAL 2018 M
944,944,2018,201911909349300701,NATIONAL ASSOCIATION OF POLICE,221838364,TRACY POLICE ACTIVITIES LEAGUE,1000 CIVIC CENTER DRIVE,95377.0,CA,501C3,371846810.0,9431.0,TRACY PAL 2018 MENTO
945,945,2018,201911909349300701,NATIONAL ASSOCIATION OF POLICE,221838364,TUPELO PAL,204 DOUGLAS ST,38801.0,MS,501C3,646001140.0,34577.0,TUPELO PAL 2018 MENT
946,946,2018,201911909349300701,NATIONAL ASSOCIATION OF POLICE,221838364,UMB POLICE ATHLETIC LEAGUE,220 ARCH STREET 14TH FLOOR,21201.0,MD,501C3,526002033.0,28800.0,UMB PAL 2018 MENTORI
947,947,2018,201911909349300701,NATIONAL ASSOCIATION OF POLICE,221838364,UNIVERSITY OF CHICAGO PAL,850 EAST 61ST STREET,60637.0,IL,501C3,362177139.0,9755.0,UNIVERSITY OF CHICAG
948,948,2018,201911909349300701,NATIONAL ASSOCIATION OF POLICE,221838364,VACAVILLE PAL,660 MERCHANT STREET,95688.0,CA,501C3,911779367.0,45866.0,VACAVILLE PAL 2018 M
949,949,2018,201911909349300701,NATIONAL ASSOCIATION OF POLICE,221838364,VERNON TOWNSHIP PAL,25 CHURCH ST,7462.0,NJ,501C3,222960881.0,22498.0,VERNON TOWNSHIP PAL
950,950,2018,201911909349300701,NATIONAL ASSOCIATION OF POLICE,221838364,WATSONVILLE PAL,130 RODRIGUEZ ST,95076.0,CA,501C3,770503388.0,19007.0,WATSONVILLE PAL 2018
951,951,2018,201911909349300701,NATIONAL ASSOCIATION OF POLICE,221838364,WEED AND SEED PAL,PO BOX 12355,802.0,VI,501C3,660727255.0,88905.0,WEED AND SEED PAL 20
952,952,2018,201911909349300701,NATIONAL ASSOCIATION OF POLICE,221838364,WEST MELBOURNE PAL,2240 MINTON ROAD,32904.0,FL,501C3,900042648.0,24073.0,WEST MELBOURNE PAL 2
953,953,2018,201911909349300701,NATIONAL ASSOCIATION OF POLICE,221838364,WESTERN PENNSYLVANIA PAL,37 E LONG AVE,15219.0,PA,501C3,251568905.0,22500.0,WESTERN PENNSYLVANIA
954,954,2018,201911909349300701,NATIONAL ASSOCIATION OF POLICE,221838364,WESTFIELD PAL,PO BOX 873,7090.0,NJ,501C3,222305874.0,32414.0,WESTFIELD PAL 2018 M
955,955,2018,201911909349300701,NATIONAL ASSOCIATION OF POLICE,221838364,YOUTH DEVELOPMENT COMPANY PAL,PO BOX 453,49090.0,MI,501C3,383298735.0,41969.0,YOUTH DEVELOPMENT CO
956,956,2018,201911909349300701,NATIONAL ASSOCIATION OF POLICE,221838364,ZANESVILLE PAL,PO BOX 1001,43702.0,OH,501C3,383298735.0,34176.0,ZANESVILLE PAL 2018
957,957,2018,201911909349300701,NATIONAL ASSOCIATION OF POLICE,221838364,FORT PIERCE PAL,903 SOUTH 21ST ST,34950.0,FL,501C3,650670756.0,8442.0,FORT PIERCE PAL
958,958,2016,201822129349300402,NEW JERSEY STATE PBA LOCAL #105,222100854,PBA LOCAL FOUNDATION,42 W LAFAYETTE STREET,8608.0,NJ,,364657561.0,46310.0,CHARITABLE ENDEAVERS
959,959,2016,201821319349302932,NEW JERSEY STATE PBA LOCAL #105,222100854,PBA LOCAL FOUNDATION,42 W LAFAYETTE STREET,8608.0,NJ,,364657561.0,46310.0,CHARITABLE ENDEAVERS
960,960,2017,201900919349300540,NEW JERSEY STATE PBA LOCAL #105,222100854,PBA LOCAL FOUNDATION,42 W LAFAYETTE STREET,8608.0,NJ,501-C-3,364657561.0,72365.0,CHARITABLE ENDEAVERS
961,961,2017,201900919349300540,NEW JERSEY STATE PBA LOCAL #105,222100854,NJS PBA PAC,158 MAIN STREET,7095.0,NJ,527,472239526.0,7200.0,POLITICAL DONATION
962,962,2017,201900919349300540,NEW JERSEY STATE PBA LOCAL #105,222100854,PBA LOCAL 105 PAC,42 W LAFAYETTE STREET,8608.0,NJ,527,463486516.0,28000.0,POLITICAL DONATION
963,963,2018,201912049349301301,ENGLEWOOD PBA LOCAL #216,222215086,ENGLEWOOD PBA LOCAL #216 ENDOWMENT FUND,PO BOX 95,7631.0,NJ,501 (C)(3),421648276.0,15522.0,CHARITY
964,964,2015,201603189349300410,STATE TROOPERS FRATERNAL,222323154,NJ STATE PBA SURVIVOR & WELFARE FUND,158 MAIN STREET,7095.0,NJ,501 C 3,200235341.0,5000.0,CHARITY
965,965,2015,201623079349301632,STATE TROOPERS FRATERNAL,222323154,NJ STATE PBA SURVIVOR & WELFARE FUND,158 MAIN STREET,7095.0,NJ,,200235341.0,5000.0,CHARITY
966,966,2016,201713119349300711,STATE TROOPERS FRATERNAL,222323154,NJ STATE PBA SURVIVOR & WELFARE FUND,158 MAIN STREET,7095.0,NJ,501 C 3,200235341.0,5000.0,CHARITY
967,967,2017,201813139349301356,STATE TROOPERS FRATERNAL,222323154,STFA FOUNDATION,2634 HIGHWAY 70,8736.0,NJ,501 C 3,812355552.0,52907.0,CHARITY
968,968,2013,201430869349300533,DELAWARE POLICE CHIEFS' FOUNDATION INC,222473084,DELAWARE POLICE CHIEFS' COUNCIL INC,400 S QUEEN STREET,19904.0,DE,,711020374.0,18000.0,TO PROVIDE FUNDS TO AID IMPROVING THE DELIVERY OF POLICE SERVICES.
969,969,2014,201512369349300501,DELAWARE POLICE CHIEFS' FOUNDATION INC,222473084,DELAWARE POLICE CHIEFS' COUNCIL INC,400 S QUEEN STREET,19904.0,DE,,711020374.0,18000.0,TO PROVIDE FUNDS TO AID IMPROVING THE DELIVERY OF POLICE SERVICES.
970,970,2015,201642449349300104,DELAWARE POLICE CHIEFS' FOUNDATION INC,222473084,DELAWARE POLICE CHIEFS' COUNCIL INC,400 S QUEEN STREET,19904.0,DE,,711020374.0,23000.0,TO PROVIDE FUNDS TO AID IMPROVING THE DELIVERY OF POLICE SERVICES.
971,971,2016,201711469349300031,DELAWARE POLICE CHIEFS' FOUNDATION INC,222473084,DELAWARE POLICE CHIEFS' COUNCIL INC,400 S QUEEN STREET,19904.0,DE,,711020374.0,59343.0,TO PROVIDE FUNDS TO AID IMPROVING THE DELIVERY OF POLICE SERVICES.
972,972,2017,201832189349300948,DELAWARE POLICE CHIEFS' FOUNDATION INC,222473084,DELAWARE POLICE CHIEFS' COUNCIL INC,1783 FRIENDS WAY,19934.0,DE,,711020374.0,37000.0,TO PROVIDE FUNDS TO AID IMPROVING THE DELIVERY OF POLICE SERVICES.
973,973,2016,201830689349300048,Boston Police Athletic League Inc,222672818,MJW Foundation,One Financial Center,2111.0,MA,501(c)(3),444445417.0,40000.0,Assist in early childhood development
974,974,2016,201830689349300048,Boston Police Athletic League Inc,222672818,,,,,,,,Scholarships for college students
975,975,2016,201830689349300048,Boston Police Athletic League Inc,222672818,City of Boston Police Department,1165 Blue Hill Ave,2124.0,MA,501(c)(3),,6000.0,Community Service
976,976,2016,201712309349300321,ITALIAN AMERICAN POLICE SOCIETY OF,222694826,SPECIAL OLYMPICS NEW JERESY,1 EUNICE KENNEDY SHRIVER WAY,8648.0,NJ,501(C)(3),237448729.0,22000.0,CHARITY
977,977,2017,201813189349308626,ITALIAN AMERICAN SOCIETY OF,222694826,SPECIAL OLYMPICS NEW JERSEY,1 EUNICE KENNEDY SHIVER WAY,8648.0,NJ,501C3,237448729.0,25000.0,CHARITY
978,978,2015,201632569349300718,GUILDERLAND POLICE OFFICERS BENEVOLENT,222823750,VARIOUS ORGANIZED PUBLIC CHARITIES ALL 500 OR LESS,,,,501C3,,7935.0,UNRESTRICTED
979,979,2016,201722589349301422,GUILDERLAND POLICE OFFICERS BENEVOLENT,222823750,VARIOUS ORGANIZED CHARITIES ALL LESS THAN 5000 EACH,,,,501C3,,6900.0,UNRESTRICTED
980,980,2017,201822559349301132,GUILDERLAND POLICE OFFICERS BENEVOLENT,222823750,VARIOUS ORGANIZED CHARITIES ALL LESS THAN 5000 EACH,,,,501C3,,6787.0,UNRESTRICTED
981,981,2018,201922569349300447,GUILDERLAND POLICE OFFICERS BENEVOLENT,222823750,VARIOUS ORGANIZED CHARITIES ALL LESS THAN 1000 EACH,,,,501C3,,5040.0,UNRESTRICTED
982,982,2018,201942049349301254,WOODBRIDGE PBA LOCAL #38 INC,222963773,WOODBRIDGE PBA SOA COMMUNITY FUND INC,PO BOX 231,7095.0,NJ,501-C-4,421758740.0,6250.0,"ESTABLISHED FOR CHARITABLE, EDUCATIONAL, SOCIAL, FRATERNAL OR RECREATIONAL PURPOSES WITHIN THE COMMUNITY OF WOODBRIDGE, NJ"
983,983,2017,201843539349300034,STATE TROOPERS SUPERIOR,223057551,STATE TROOPERS SOA FOUNDATION,213 CROSSWICKS RD,8505.0,NJ,501-C-3,611619490.0,10633.0,CHARITY
984,984,2018,201942599349300149,MONROE COUNTY SHERIFF'S FOUNDATION,223090440,MONROE COUNTY SHERIFF'S DEPARTMENT,130 PLYMOUTH AVE 100,14614.0,NY,,223090440.0,,LAW ENFORCEMENT
985,985,2018,201922199349300422,PORT AUTHORITY LBA,223250193,PORT AUTHORITY LBA WELFARE FUNE,241 ERIE STREET,7310.0,NJ,C9,760810513.0,10000.0,BENEFIT
986,986,2017,201802279349300605,BRADLEY BEACH PBA LOCAL #50,223266592,PBA LOCAL 50 CIVIC ASSOCIATION INC,PO BOX 85,7719.0,NJ,501(C)(3),810961273.0,20805.0,TO FUND THE CHARITABLE WORKS OF THE ORGANIZATION.
987,987,2016,201841939349301109,POLICE ATHLETIC LEAGUE OF SUMMIT NJ,223297529,SUMMIT MD SCHOOL DARE PROGRAM,272 MORRIS AVE,7901.0,NJ,,,8000.0,
988,988,2017,201900289349301320,POLICE ATHLETIC LEAGUE OF SUMMIT NJ,223297529,SUMMIT MD SCHOOL DARE PROGRAM,272 MORRIS AVE,7901.0,NJ,,,8000.0,
989,989,2016,201831159349301063,MAHWAH PBA LOCAL #143 INC,223298616,Carl Inserra Leukemia Fund,20 RIDGE ROAD,7430.0,NJ,501-C-3,222788116.0,10000.0,CHARITY
990,990,2016,201742989349301399,MARINE CORPS-LAW ENFORCEMENT FOUNDA,223357410,VARIOUS,,,,,,62129.0,
991,991,2017,201812639349301506,MARINE CORPS-LAW ENFORCEMENT FOUNDA,223357410,VARIOUS,,,,,,2750807.0,
992,992,2013,201500759349301275,POLICE UNITY TOUR INC,223530541,NATIONAL LAW ENFORCEMENT OFFICERS M,901 E STREET,20004.0,DC,,521382926.0,1910000.0,MAINT NAT'L MEMORIAL
993,993,2015,201701119349300510,POLICE UNITY TOUR INC,223530541,NATIONAL LAW ENFORCEMENT OFFICERS MEMORIAL FUND,901 E STREET,20004.0,DC,501-C-3,521382926.0,2500000.0,MAIN NAT'L MEMORIAL
994,994,2016,201810519349300311,POLICE UNITY TOUR INC,223530541,national law enforcement officers MEMORIAL FUND,901 e street,20004.0,DC,501-C-3,521382926.0,2750000.0,MAIN NAT'L MEMORIAL
995,995,2017,201911349349307856,POLICE UNITY TOUR INC,223530541,NATIONAL LAW ENFORCEMENT OFFICERS MEMORIAL FUND,901 E STREET,20004.0,DC,501-C-3,521382926.0,2800000.0,NATIONAL LAW ENFORECEMENT OFFICERS MEMORIAL
996,996,2015,201740589349301004,FRATERNAL ORDER OF POLICE GRAND LODGE,231283161,NATIONAL FRATERNAL ORDER OF POLICE FOUNDATION,328 MASSACHUSETTS AVENUE,20002.0,DC,501(C)3,521606785.0,20400.0,TO ASSIST IN FUNDING THE CHARITABLE PROGRAMS OF THE FOUNDATION.
997,997,2016,201800579349300800,FRATERNAL ORDER OF POLICE GRAND LODGE,231283161,NATIONAL FRATERNAL ORDER OF POLICE FOUNDATION,328 MASSACHUSETTS AVENUE,20002.0,DC,501(C)3,521606785.0,40000.0,TO ASSIST IN FUNDING THE CHARITABLE PROGRAMS OF THE FOUNDATION.
998,998,2017,201900089349301995,FRATERNAL ORDER OF POLICE GRAND LODGE,231283161,NATIONAL FRATERNAL ORDER OF POLICE FOUNDATION,328 MASSACHUSETTS AVENUE,20002.0,DC,501(C)3,521606785.0,364857.0,TO ASSIST IN FUNDING THE CHARITABLE PROGRAMS OF THE FOUNDATION.
999,999,2013,201443109349301889,PHILADELPHIA POLICE FOUNDATION,233009913,PHILADELPHIA POLICE DEPARTMENT,750 RACE STREET,19106.0,PA,,,113692.0,TO SUPPORT PROGRAMS OF THE PHILADELPHIA POLICE DEPARTMENT
1000,1000,2013,201443109349301889,PHILADELPHIA POLICE FOUNDATION,233009913,PHILADELPHIA POLICE DEPARTMENT,750 RACE STREET,19106.0,PA,,,,TO SUPPORT PROGRAMS OF THE PHILADELPHIA POLICE DEPARTMENT
1001,1001,2014,201523089349300007,PHILADELPHIA POLICE FOUNDATION,233009913,PHILADELPHIA POLICE DEPARTMENT,750 RACE STREET,19106.0,PA,,,297974.0,TO SUPPORT PROGRAMS OF THE PHILADELPHIA POLICE DEPARTMENT
1002,1002,2015,201633149349300913,PHILADELPHIA POLICE FOUNDATION,233009913,PHILADELPHIA POLICE DEPARTMENT,750 RACE STREET,19106.0,PA,,,277712.0,TO SUPPORT PROGRAMS OF THE PHILADELPHIA POLICE DEPARTMENT
1003,1003,2016,201723079349300632,PHILADELPHIA POLICE FOUNDATION,233009913,PHILADELPHIA POLICE DEPARTMENT,750 RACE STREET,19106.0,PA,,,100744.0,TO SUPPORT PROGRAMS OF THE PHILADELPHIA POLICE DEPARTMENT
1004,1004,2017,201833179349303713,PHILADELPHIA POLICE FOUNDATION,233009913,PHILADELPHIA POLICE DEPARTMENT,750 RACE STREET,19106.0,PA,,,141740.0,TO SUPPORT PROGRAMS OF THE PHILADELPHIA POLICE DEPARTMENT
1005,1005,2017,201843189349310969,ABINGTON POLICE PAL INC,233078687,TOWNSHIP OF ABINGTON,1166 OLD YORK ROAD,19001.0,PA,TOWNSHIP OF ABINGTON,236000025.0,17000.0,PROGRAM STAFF
1006,1006,2013,201443189349309224,Montana Sheriffs and Peace Officers Association,237010405,Smith and McGowan Inc,34 West 6th Ave Ste 2E,59601.0,MT,,810494379.0,27346.0,STEP MONTS
1007,1007,2013,201443189349309224,Montana Sheriffs and Peace Officers Association,237010405,Valley County Sheriffs Office,PO Box 10,59522.0,MT,,,15411.0,Traffic Enfo
1008,1008,2013,201443189349309224,Montana Sheriffs and Peace Officers Association,237010405,Western MT Mental Health Cente,Bldg T-9 Fort Missoula Rd,59804.0,MT,501C3,810307814.0,71860.0,See Part IV
1009,1009,2013,201443189349309224,Montana Sheriffs and Peace Officers Association,237010405,Gallatin Co Court Services,1709 West College,59715.0,MT,,,21429.0,See Part IV
1010,1010,2014,201610279349300526,MONTANA SHERIFFS AND PEACE OFFICERS ASSOCIATION,237010405,SMITH AND MCGOWAN INC,34 WEST 6TH AVE STE 2E,59601.0,MT,,810494379.0,24733.0,STEP MONTS
1011,1011,2014,201610279349300526,MONTANA SHERIFFS AND PEACE OFFICERS ASSOCIATION,237010405,VALLEY COUNTY SHERIFFS OFFICE,PO BOX 10,59522.0,MT,GOVERNMENT,,13606.0,TRAFFIC ENFO
1012,1012,2014,201610279349300526,MONTANA SHERIFFS AND PEACE OFFICERS ASSOCIATION,237010405,WESTERN MT MENTAL HEALTH CENTE,BLDG T-9 FORT MISSOULA RD,59804.0,MT,501C3,810307814.0,,SEE PART IV
1013,1013,2014,201610279349300526,MONTANA SHERIFFS AND PEACE OFFICERS ASSOCIATION,237010405,GALLATIN CO COURT SERVICES,1709 WEST COLLEGE,59715.0,MT,,,,SEE PART IV
1014,1014,2014,201533209349316193,MONTANA SHERIFFS AND PEACE OFFICERS ASSOCIATION,237010405,SMITH AND MCGOWAN INC,34 WEST 6TH AVE STE 2E,59601.0,MT,,810494379.0,24733.0,STEP MONTS
1015,1015,2014,201533209349316193,MONTANA SHERIFFS AND PEACE OFFICERS ASSOCIATION,237010405,VALLEY COUNTY SHERIFFS OFFICE,PO BOX 10,59522.0,MT,GOVERNMENT,,13606.0,TRAFFIC ENFO
1016,1016,2014,201533209349316193,MONTANA SHERIFFS AND PEACE OFFICERS ASSOCIATION,237010405,WESTERN MT MENTAL HEALTH CENTE,BLDG T-9 FORT MISSOULA RD,59804.0,MT,501C3,810307814.0,,SEE PART IV
1017,1017,2014,201533209349316193,MONTANA SHERIFFS AND PEACE OFFICERS ASSOCIATION,237010405,GALLATIN CO COURT SERVICES,1709 WEST COLLEGE,59715.0,MT,,,,SEE PART IV
1018,1018,2015,201642849349300144,MONTANA SHERIFFS AND PEACE OFFICERS ASSOCIATION,237010405,SMITH AND MCGOWAN INC,34 WEST 6TH AVE STE 2E,59601.0,MT,,810494379.0,41678.0,STEP MONTS
1019,1019,2015,201642849349300144,MONTANA SHERIFFS AND PEACE OFFICERS ASSOCIATION,237010405,Flatheah County Sheriffs Office,800 South Main St,59901.0,MT,GOVERNMENT,,6510.0,TRAFFIC ENFO
1020,1020,2015,201642849349300144,MONTANA SHERIFFS AND PEACE OFFICERS ASSOCIATION,237010405,Billings POlice Department,PO Box 1554,59103.0,MT,11060,,,
1021,1021,2015,201642849349300144,MONTANA SHERIFFS AND PEACE OFFICERS ASSOCIATION,237010405,Lake County Sheriffs Office,106 4th Ave East,59860.0,MT,,,5460.0,SEE PART IV
1022,1022,2015,201642849349300144,MONTANA SHERIFFS AND PEACE OFFICERS ASSOCIATION,237010405,GALLATIN CO COURT SERVICES,1709 WEST COLLEGE,59715.0,MT,,,,SEE PART IV
1023,1023,2016,201733199349308428,MONTANA SHERIFFS AND PEACE OFFICERS ASSOCIATION,237010405,SMITH AND MCGOWAN INC,34 WEST 6TH AVE STE 2E,59601.0,MT,,810494379.0,6180.0,STEP MONTS
1024,1024,2016,201733199349308428,MONTANA SHERIFFS AND PEACE OFFICERS ASSOCIATION,237010405,Montana Guardian Fund,1010 Main St,59301.0,MT,501C3,813899442.0,11880.0,See Schedeule O
1025,1025,2018,201912539349300746,MONTANA SHERIFFS AND PEACE OFFICERS ASSOCIATION,237010405,SMITH AND MCGOWAN INC,34 WEST 6TH AVE STE 2E,59601.0,MT,,810494379.0,,STEP MONTS
1026,1026,2018,201912539349300746,MONTANA SHERIFFS AND PEACE OFFICERS ASSOCIATION,237010405,Montana Guardian Fund,1010 Main St,59301.0,MT,501C3,813899442.0,,See Schedeule O
1027,1027,2017,201910319349300711,PATROLMEN'S BENEVOLENT ASSOCIATION,237040738,NASSAU COUNTY PBA PAC,89 E JERICHO TPKE,11501.0,NY,527,912079561.0,264769.0,POLITICAL
1028,1028,2017,201910319349300711,PATROLMEN'S BENEVOLENT ASSOCIATION,237040738,FRIENDLY SONS OF ST PATRICK,9 WALES RD,6360.0,CT,501-C-3,60986071.0,8920.0,CHARITABLE
1029,1029,2017,201910319349300711,PATROLMEN'S BENEVOLENT ASSOCIATION,237040738,METRO NY CHAPTER OF COPS,PO BOX 5309,11706.0,NY,501-C-3,452651995.0,10250.0,CHARITABLE
1030,0,2015,201633129349302088,ARLINGTON POLICE BENEFICIARY ASSOCIATION,237129801,ARLINGTON COMMUNITY FOUNDATION,818 N QUINCY STREET SUITE 103,22203.0,VA,501(C)3,541602838.0,10000.0,CIVIC FEDERATION 911 SCHOLARSHIP FUND
1031,1,2015,201633129349302088,ARLINGTON POLICE BENEFICIARY ASSOCIATION,237129801,ARLINGTON COUNTY POLICE DEPARTMENT FRIENDS AND FAMILY FUND,1425 N COURTHOUSE ROAD,22201.0,VA,501(C)3,472821373.0,17495.0,GENERAL
1032,2,2016,201701579349301100,ARLINGTON POLICE BENEFICIARY ASSOCIATION,237129801,,,,,,,,ENERAL
1033,3,2016,201733139349302758,FRATERNAL ORDER OF POLICE 89,237143594,FRATERNAL ORDER OF POLICE YOUTH PRO,PO BOX 204,47202.0,IN,501C3,812184748.0,76867.0,ESTABLISH WORKING CA
1034,4,2015,201601659349300900,Fraternal Order of Police Kansas City Kansas Lodge #4,237144073,ALL DONATIONS UNDER 5000,,,,,,14951.0,
1035,5,2013,201423119349300817,FRATERNAL ORDER OF POLICE LODGE,237163538,DREAM FACTORY,POBOX 381766,38183.0,TN,,611220742.0,8153.0,
1036,6,2013,201423119349300817,FRATERNAL ORDER OF POLICE LODGE,237163538,CAPS FOR KIDS,P O BOX 58,38029.0,TN,,721309078.0,5473.0,
1037,7,2014,201521359349308492,FRATERNAL ORDER OF POLICE LODGE,237163538,DREAM FACTORY,POBOX 381766,38183.0,TN,,611220742.0,8329.0,
1038,8,2015,201643209349316639,FRATERNAL ORDER OF POLICE LODGE,237163538,DREAM FACTORY,POBOX 381766,38183.0,TN,,611220742.0,5600.0,
1039,9,2016,201703199349315455,FRATERNAL ORDER OF POLICE LODGE,237163538,DREAM FACTORY,POBOX 381766,38183.0,TN,,611220742.0,7000.0,
1040,10,2017,201833199349310763,FRATERNAL ORDER OF POLICE LODGE,237163538,DREAM FACTORY,POBOX 381766,38183.0,TN,,611220742.0,7258.0,
1041,11,2013,201510359349300611,WASHOE COUNTY SHERIFFS DEPUTIES,237175349,WCSDA CHARITABLE FUND,911 E PARR BLVD,89512.0,NV,,472303566.0,10000.0,
1042,12,2016,201712519349300746,Fraternal Order of Police,237190586,The Andrew Jackson Police You,440 Welshwood Drive,37211.0,TN,,621443335.0,105312.0,Capital Improvements
1043,13,2015,201622809349300302,Fraternal Order of Police,237190596,Montgomery County Law Enforcement Officers Relief,18512 Office Park Drive,20886.0,MD,501 c(3),861079324.0,16550.0,Crisis Assistance
1044,14,2018,201932539349300908,Fraternal Order of Police,237190596,MCLEORF,18512 Office Park Drive,20886.0,MD,501C3,861079324.0,13388.0,Officers relief fund
1045,15,2013,201412279349301536,FULLERTON POLICE BENEFIT ASSN,237193238,SCH I INTENTIONALLY BLANK,NONE OVER 5000,92832.0,CA,501,237193238.0,,
1046,16,2017,201802549349300110,FRATERNAL ORDER OF POLICE JERRARD F,237204395,NATIONAL FRATERNAL ORDER OF POLICE,701 MARRIOTT DRIVE,37214.0,TN,501(C)(8),231283161.0,6000.0,NATIONAL FRATERNAL ORDER OF POLICE PRESIDENT CAMPAIGN AND TEXAS DISASTER RELIEF
1047,17,2013,201402589349300845,FRATERNAL ORDER OF POLICE ILLINI LODGE 17,237229008,EASTER SEALS CAMP AT TIMEBER POINTE OUTDOOR CENTER,20 TIMBER POINTE LANE,61748.0,IL,3,370795424.0,35786.0,TO SUPPORT UNDERPRIVELEGED AND DISABLED CHILDREN
1048,18,2014,201512589349300621,FRATERNAL ORDER OF POLICE ILLINI LODGE 17,237229008,EASTER SEALS CAMP AT TIMEBER POINTE OUTDOOR CENTER,20 TIMBER POINTE LANE,61748.0,IL,3,370795424.0,38464.0,TO SUPPORT UNDERPRIVELEGED AND DISABLED CHILDREN
1049,19,2015,201642599349300414,FRATERNAL ORDER OF POLICE,237229008,EASTER SEALS CAMP AT TIMEBER POINTE OUTDOOR CENTER,20 TIMBER POINTE LANE,61748.0,IL,3,370795424.0,34773.0,TO SUPPORT UNDERPRIVELEGED AND DISABLED CHILDREN
1050,20,2016,201702549349300785,FRATERNAL ORDER OF POLICE,237229008,EASTER SEALS CAMP AT TIMEBER POINTE OUTDOOR CENTER,20 TIMBER POINTE LANE,61748.0,IL,501(C)(3),370795424.0,38424.0,TO SUPPORT UNDERPRIVELEGED AND DISABLED CHILDREN
1051,21,2017,201822679349300307,FRATERNAL ORDER OF POLICE,237229008,EASTER SEALS CAMP AT TIMEBER POINTE OUTDOOR CENTER,20 TIMBER POINTE LANE,61748.0,IL,501(C)(3),370795424.0,33766.0,TO SUPPORT UNDERPRIVELEGED AND DISABLED CHILDREN
1052,22,2018,201933099349301138,FRATERNAL ORDER OF POLICE,237229008,EASTER SEALS CAMP AT TIMEBER POINTE OUTDOOR CENTER,20 TIMBER POINTE LANE,61748.0,IL,501(C)(3),370795424.0,30149.0,TO SUPPORT UNDERPRIVELEGED AND DISABLED CHILDREN
1053,23,2014,201521039349301012,Fraternal Order of Police #16 Owensboro Lodge,237238401,Stifel Nicolaus & Co Inc,501 N Broadway,63102.0,MO,,430538770.0,13083.0,Death Benefit
1054,24,2015,201633079349301273,VALLEJO POLICE OFFICERS ASSOCIATION,237253351,VALLEJO POLICE ACTIVITIES LGE,301 WALLACE AVE,94590.0,CA,501(C)(3),942192817.0,7000.0,COMMUNITY SERVICE
1055,25,2014,201523209349314802,Bellevue Police Officers Guild,237256859,Make a Wish Foundation,811 1st Ave 520,98104.0,WA,501c3,911329433.0,5000.0,
1056,26,2015,201623269349300762,Bellevue Police Officers Guild,237256859,Make a Wish Foundation,4742 N 24th,85016.0,AZ,501c3,860481941.0,5000.0,
1057,27,2016,201703209349301805,Bellevue Police Officers Guild,237256859,Make a Wish Foundation,4742 N 24th,85016.0,AZ,501c3,860481941.0,5000.0,
1058,28,2017,201910579349301256,Bellevue Police Officers Guild,237256859,Make a Wish Foundation,4742 N 24th,85016.0,AZ,501c3,850481941.0,5000.0,
1059,29,2013,201423179349306232,POLICE RELIEF FUND INC,237331002,POPPA,32 BROADWAY RM 1401,10003.0,NY,501(C)(3),134128172.0,425591.0,TO FUND TREATMENT FOR POLICE OFFICERS WITH PROBLEMS
1060,30,2014,201513179349303761,POLICE RELIEF FUND INC,237331002,CALVARY HOSPITAL,1740 EASTCHESTER ROAD,10461.0,NY,501(C)3,131740274.0,10000.0,help organization that helps members of fund
1061,31,2014,201513179349303761,POLICE RELIEF FUND INC,237331002,DEBORAH HOSPITAL,218-14 NORTHERN BLVD,11361.0,NY,501(C)3,231550955.0,10000.0,help organization that helps members of fund
1062,32,2014,201513179349303761,POLICE RELIEF FUND INC,237331002,POPPA,32 BROADWAY RM 1401,10003.0,NY,501(C)3,134128172.0,423885.0,TO FUND TREATMENT FOR POLICE OFFICERS WITH PROBLEMS
1063,33,2014,201513179349303761,POLICE RELIEF FUND INC,237331002,ST PATRICKS HOME,66 VAN CORTLANDT PARK SOUTH,10463.0,NY,501(C)3,131740033.0,10000.0,help organization that helps members of fund
1064,34,2015,201623189349300017,POLICE RELIEF FUND INC,237331002,POPPA,32 BROADWAY RM 1401,10003.0,NY,501(C)3,134128172.0,236064.0,TO FUND TREATMENT FOR POLICE OFFICERS WITH PROBLEMS
1065,35,2016,201723189349313027,POLICE RELIEF FUND INC,237331002,POPPA,32 BROADWAY RM 1401,10003.0,NY,501(C)3,134128172.0,380387.0,TO FUND TREATMENT FOR POLICE OFFICERS WITH PROBLEMS
1066,36,2017,201803199349303120,POLICE RELIEF FUND INC,237331002,POPPA Inc,32 BROADWAY RM 1401,10004.0,NY,501(c)3,134128172.0,393795.0,TO FUND TREATMENT FOR POLICE OFFICERS WITH PROBLEMS
1067,37,2013,201431909349300908,ROCKLAND COUNTY PBA INC,237364402,LOWER HUDSON VALLEY EAP,3505 HILL BLVD - SUITE A,10598.0,NY,(C)(3),133240307.0,10000.0,EMPLOYEE ASSISTANCE
